"","tweet","city","movie","day","Sentiment_Score"
"486","Just watched the 8:30AM showing of Captain America: Civil War.

Such a fun and at times heart breaking movie. https://t.co/n02PCO4WhC","Los Angeles","Captain America: Civil War","05.07.2016",0.943588386715329
"487","'Captain America: Civil War' (May 6) - Summer Movie Preview 2016: Attack of the Blockbuster Clones | Rolling Stone https://t.co/oVYaxjKbAB","Los Angeles","Captain America: Civil War","05.07.2016",0.867211661700156
"488","Took the word right out of my mouth!! #TeamCap #seeit #Marvel https://t.co/H26qt9PInN via @voxdotcom","Los Angeles","Captain America: Civil War","05.07.2016",0.543478386981053
"489","‘Captain America: Civil War’ Breaks Out On Thursday Night, Ranks Behind ‘#... https://t.co/BbSS3z3iZC #Movies #Movie https://t.co/T8bXpJSbJR","Los Angeles","Captain America: Civil War","05.07.2016",0.913953288474615
"490","‘Captain America: Civil War’ Earns Huge $25 Million at Thursday #BoxOffice https://t.co/pNZuVmqrKf #Movies #Movie https://t.co/6NQfDKsqRi","Los Angeles","Captain America: Civil War","05.07.2016",0.166488037672397
"491","Captain America: Civil War is brilliant. Not just as a superhero movie but as a movie in general","Los Angeles","Captain America: Civil War","05.07.2016",0.975419311624329
"492","Why the great 'Captain America: Civil War' might save the superhero movie https://t.co/4NXhrCiaOj","Los Angeles","Captain America: Civil War","05.07.2016",0.69583431186971
"493","Why 'Captain America: Civil War' Is the 'Empire Strikes Back' of the Marvel Cinematic Universe: WARNING: This... https://t.co/Jnqp98Tokq","Los Angeles","Captain America: Civil War","05.07.2016",0.893059344554694
"494","‘Captain America: Civil War’ Zooming Past $300M Overseas Today – Intl #Box... https://t.co/WDTzVDDCDz #Movies #Movie https://t.co/09PIrgvz3S","Los Angeles","Captain America: Civil War","05.07.2016",0.452252019382051
"495","Why the great 'Captain America: Civil War' might save the superhero movie https://t.co/71GcqNbq6O","Los Angeles","Captain America: Civil War","05.07.2016",0.631258266732825
"496","Captain America: Civil War: TV Spot: Steve Rogers https://t.co/ZBxhqqGoDT #Movies https://t.co/DspeewhjVb","Los Angeles","Captain America: Civil War","05.07.2016",0.785406118712364
"497","This is, of course, AFTER you see all the amazing films made by our students at #UCLAxFilmFest on Saturday!... https://t.co/YEZJgctyDi","Los Angeles","Captain America: Civil War","05.07.2016",0.905564739802552
"498","Interview: #KevinFeige Discusses ‘Captain America: Civil War,’ ‘#BlackPant... https://t.co/KxdzcwCwee #Movies #Movie https://t.co/to1bpQm5pK","Los Angeles","Captain America: Civil War","05.07.2016",0.77250775556407
"499","""Captain America: Civil War"" or ""Paul Rudd and a 15-Year-Old Steal This Movie.""","Los Angeles","Captain America: Civil War","05.07.2016",0.7692946477488
"500","Captain America: Civil War is expected to launch the summer #Movie season with a ... https://t.co/UPelMmneJy #Movies https://t.co/nJKmWpOK2z","Los Angeles","Captain America: Civil War","05.07.2016",0.815884320340701
"501","Captain America #CivilWar is the best #Marvel movie, but only the 3rd best Civil War movie.","Los Angeles","Captain America: Civil War","05.07.2016",0.957247202598083
"502","I liked a @YouTube video from @tyronemagnus77 https://t.co/xTfsRQ7o8b Captain America: Civil War MOVIE REVIEW ""MULLET STYLE""!!!","Los Angeles","Captain America: Civil War","05.07.2016",0.896183789486395
"503","Captain America: Civil War movie review #TeamCap #TeamIronMan #CaptainAmerica #CivilWar https://t.co/qCUL9bGUnh","Los Angeles","Captain America: Civil War","05.07.2016",0.729944952262039
"504","RT @SteveTerada: So Captain America Civil War was amazing............ #Spiderman <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> so good. It's my favorite marvel movie to date!","Los Angeles","Captain America: Civil War","05.07.2016",0.991579038195516
"505","I'm sure Captain America Civil War is great but I don't think it will top The Dark Knight. No comic book movie has done what that one did.","Los Angeles","Captain America: Civil War","05.07.2016",0.735029656319646
"506","Interview: ‘Captain America: Civil War’ Screenwriters on Moral Ambiguity a... https://t.co/TLAybHy2Sx #Movies #Movie https://t.co/Td7njfy51h","Los Angeles","Captain America: Civil War","05.07.2016",0.750547161546173
"507","Captain America: Civil War is the best superhero movie ever made at this point. No question about it","Los Angeles","Captain America: Civil War","05.07.2016",0.981276297695805
"508","Captain America: Civil War was amazing! Best marvel movie to this day <ed><U+00A0><U+00BD><ed><U+00B1><U+008D> #CaptainAmericaCivilWar #TeamIronMan","Los Angeles","Captain America: Civil War","05.07.2016",0.996270434172702
"509","NPR News: 'Captain America: Civil War' Is The Mightiest Marvel Movie https://t.co/LTGccuZU7C","Los Angeles","Captain America: Civil War","05.07.2016",0.817405634759791
"510","RT @ayeeomarr_: Captain America Civil War is hands down the best super hero movie I've ever seen","Los Angeles","Captain America: Civil War","05.07.2016",0.983980321344262
"511","https://t.co/m95GWyxsI1 : Trending: My Captain America: Civil War review, it's as good as… https://t.co/NL4ZDlZWED https://t.co/Nf0MM3VSB5","Los Angeles","Captain America: Civil War","05.07.2016",0.711310901849372
"512","RT @THR: #CaptainAmericaCivilWar directors talk third 'Captain America' movie's appeal to non-Marvel experts https://t.co/pJDDaF0wA9","Los Angeles","Captain America: Civil War","05.07.2016",0.22511419117415
"513","#IronMan #RobertDowneyJr. Teaches Dramatic #ActingClass to #JimmyFallon Video https://t.co/ce0vbpGdGf #Movies #Movie https://t.co/Bb6i0N9zr6","Los Angeles","Captain America: Civil War","05.07.2016",0.704511214868005
"514","RT @jfwong: Captain America is one of the few franchises where each movie seems to be better than the last. Excited for Civil War.","Los Angeles","Captain America: Civil War","05.07.2016",0.939406985956744
"515","7 Reasons Critics Love 'Captain America: Civil War': ...much-needed fun into a genre of filmmaking that’s bec... https://t.co/lIhm9x2EAX","Los Angeles","Captain America: Civil War","05.07.2016",0.993430057752508
"516","'Captain America: Civil War' Review: This Is the Superhero Movie You've Been Waiting For https://t.co/oufrBnqC3R https://t.co/67mI04TSPD","Los Angeles","Captain America: Civil War","05.07.2016",0.880448903956129
"517","'Captain America: Civil War' was GOOD and could arguably be the best Marvel movie yet! #CaptainAmericaCivilWar #BlackPanther #Spiderman","Los Angeles","Captain America: Civil War","05.07.2016",0.986438358881897
"518","RT @slashfilm: 'Captain America: Civil War' Trailer Remix Imagines If the Movie Came Out In 1995 https://t.co/M31Z4NBLNQ https://t.co/bzQPn…","Los Angeles","Captain America: Civil War","05.07.2016",0.407528688477296
"519","RT @zesty_celebrity: 20 Burning Questions Youll Have After Watching #CaptainAmerica: #CivilWar, Mar... https://t.co/CxOwB4iR4R #Celebrity h…","Los Angeles","Captain America: Civil War","05.07.2016",0.572413549983752
"520","RT @Playboy: 'Massive, overstuffed, overlong &amp; yet fleet-footed, witty &amp; terrifically entertaining' Read our full review: https://t.co/57Nb…","Los Angeles","Captain America: Civil War","05.07.2016",0.830776070625928
"521","#CaptainAmerica CivilWar: 7 Reasons Critics Love Latest Marvel Movie https://t.co/OWOlutg2st","Los Angeles","Captain America: Civil War","05.07.2016",0.799519039945197
"522","@starzontherize Review: 'Captain America: Civil War' explores family, friendship, sacrifice: C... https://t.co/QXmEdqMWlI #STARZONTHERIZE","Los Angeles","Captain America: Civil War","05.07.2016",0.879480505561515
"523","Captain America: Civil War is great, but it wont be remembered as a classi... https://t.co/904JgdFJKL #Movies #Movie https://t.co/dyJz5UwKhd","Los Angeles","Captain America: Civil War","05.07.2016",0.741178649351612
"524","RT @HeatVisionBlog: 'Civil War' Directors Talk Third 'Captain America' Movie's Appeal to Non-Marvel Experts https://t.co/G2pLcqn9y5 https:/…","Los Angeles","Captain America: Civil War","05.07.2016",0.440542244932149
"525","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet https://t.co/ASp6xX6uOW","Los Angeles","Captain America: Civil War","05.07.2016",0.929299284038526
"526","20 Burning Questions Youll Have After Watching #CaptainAmerica: #CivilWar, Mar... https://t.co/CxOwB4iR4R #Celebrity https://t.co/H3irpqeiZP","Los Angeles","Captain America: Civil War","05.07.2016",0.484696040213695
"527","20 burning questions you'll have after watching #CaptainAmericaCivilWar:
https://t.co/4T3w24OJFt https://t.co/Gao7EntVXV","Los Angeles","Captain America: Civil War","05.07.2016",0.893536380538102
"528","'Captain America: Civil War' Trailer Remix Imagines If the Movie Came Out In 1995 https://t.co/M31Z4NBLNQ https://t.co/bzQPnos7sQ","Los Angeles","Captain America: Civil War","05.07.2016",0.453125327515819
"529","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best… https://t.co/zZ1jkRNmVC","Los Angeles","Captain America: Civil War","05.07.2016",0.887867527722573
"530","One Word Movie Review: Captain America Civil War
      : https://t.co/9Ua1ziJVoI #egotastic #celeb","Los Angeles","Captain America: Civil War","05.07.2016",0.779617607211034
"531","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Mov... https://t.co/LrJYUM6LQt #teamfollowback","Los Angeles","Captain America: Civil War","05.07.2016",0.976670967026219
"532","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet https://t.co/bYa8ZTGYSq","Los Angeles","Captain America: Civil War","05.07.2016",0.971178061130758
"533","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet: You hear... https://t.co/pICYJrl1l3","Los Angeles","Captain America: Civil War","05.07.2016",0.969132041108255
"534","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet: You hear... https://t.co/l6cZk2ape9","Los Angeles","Captain America: Civil War","05.07.2016",0.975730678253184
"535","#TheLastestShobiz 20 Burning Questions You'll Have After Watching Captain America: Civil War, Mar... https://t.co/Y8V2VzDcS4 #JVMNetwork","Los Angeles","Captain America: Civil War","05.07.2016",0.406578738625512
"536","20 Burning Questions You'll Have After Watching Captain Ame... https://t.co/qNXA1iZNUA | https://t.co/mFpHZXec9F https://t.co/JCllB50zQZ","Los Angeles","Captain America: Civil War","05.07.2016",0.881207846157737
"537","Captain America: Civil War was a good movie. 

I never want to see it again.","Los Angeles","Captain America: Civil War","05.07.2016",0.952845245408902
"538","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet https://t.co/VKLa2Yyu1t","Los Angeles","Captain America: Civil War","05.07.2016",0.971249414539869
"539","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet https://t.co/QMpkFJ7ejF","Los Angeles","Captain America: Civil War","05.07.2016",0.967371375778621
"540","What was the last movie you watched? — Captain America: Civil war https://t.co/Qi38R3Kn9A","Los Angeles","Captain America: Civil War","05.07.2016",0.849084067064205
"541","RT @TheCaptainTutu: Captain America: Civil War is by far my favorite superhero/comic book movie ever released. Definitely @marvel's best #T…","Los Angeles","Captain America: Civil War","05.07.2016",0.9964580956052
"542","Captain America civil war is by far the best captain  American movie ever !!!!!!!!!!!!!!!!!!","Los Angeles","Captain America: Civil War","05.07.2016",0.992547215482284
"543","Captain America: Civil War was probably the best Marvel movie to date.
#TeamCap","Los Angeles","Captain America: Civil War","05.07.2016",0.978328232800642
"544","Captain America: Civil War was amazing! Greatest Marvel movie to date!","Los Angeles","Captain America: Civil War","05.07.2016",0.99659145936097
"545","Captain America: Civil War is easily the best movie of any year so… https://t.co/JfU7EUtVbS","Los Angeles","Captain America: Civil War","05.07.2016",0.984256733282594
"546","Civil War was superb. Perhaps the best Captain America movie yet. Spidey is my all-time favorite superhero but Black Panther stole the show","Los Angeles","Captain America: Civil War","05.07.2016",0.99905708850166
"547","Captain America: Civil War 
Favorite Marvel Movie Thus Far <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>","Los Angeles","Captain America: Civil War","05.07.2016",0.96040735541625
"548","Just got back from the Captain America civil war release movie was dope af","Los Angeles","Captain America: Civil War","05.07.2016",0.620124944529759
"549","RT @ReallyWright: Batman vs. Superman Im'ma let you finish, but Captain America: Civil War is the greatest super hero movie of ALL TIME! #T…","Los Angeles","Captain America: Civil War","05.07.2016",0.962774263960797
"550","/Filmcast Ep. 365 – #CaptainAmerica: #CivilWar https://t.co/AH27jHiKZZ #Movies #Movie https://t.co/PtMbwSnp3T","Los Angeles","Captain America: Civil War","05.07.2016",0.851232001175307
"551","Captain America Civil War is easily the best Marvel movie to date. Spider Man stole the show.","Los Angeles","Captain America: Civil War","05.07.2016",0.996080579589765
"552","Batman vs. Superman Im'ma let you finish, but Captain America: Civil War is the greatest super hero movie of ALL TIME! #TeamCap","Los Angeles","Captain America: Civil War","05.07.2016",0.969115044750994
"553","@kat_woman13 I'm partial to Captain America as far as the characters go but maybe Civil War was the best Marvel movie.","Los Angeles","Captain America: Civil War","05.07.2016",0.974129205876131
"554","Captain America: Civil War 9.5/10. Good movie! great action &amp; story. Can't wait for more marvel movies! #TeamCap #CivilWar","Los Angeles","Captain America: Civil War","05.07.2016",0.999811166848594
"555","RT @CBR: #CaptainAmericaCivilWar delivers everything you hoped and dreamed for -- and then some https://t.co/CG6PM60Mlb https://t.co/FOQL5x…","Los Angeles","Captain America: Civil War","05.07.2016",0.976732234419635
"556","Captain America: civil war gets a 10/10 from me<ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BE> amazing movie","Los Angeles","Captain America: Civil War","05.07.2016",0.997162154245199
"557","Small advice when watching Captain America Civil War. Stay for the whole thing. Great movie too.","Los Angeles","Captain America: Civil War","05.07.2016",0.75664255453564
"558","Captain America Civil War is the best superhero movie ever made.","Los Angeles","Captain America: Civil War","05.07.2016",0.990092632493145
"559","RT @dylananchors: My biggest issue with the new Captain America: Civil War movie is how the fuck am I going to get all the cum stains out o…","Los Angeles","Captain America: Civil War","05.07.2016",0.290269780282705
"560","""Captain America: #CivilWar"" #Movie review: ""Civil War"" is close to being too much https://t.co/wVppsIPrti #Movies https://t.co/zjbmZYPJfH","Los Angeles","Captain America: Civil War","05.07.2016",0.918846646381021
"561","My biggest issue with the new Captain America: Civil War movie is how the fuck am I going to get all the cum stains out of my pants?","Los Angeles","Captain America: Civil War","05.07.2016",0.248055726974435
"562","#CaptainAmericaCivilWar is the thinking person's superhero movie, writes @chervillain https://t.co/glnEmA2kGU https://t.co/qdPkE2NCJa","Los Angeles","Captain America: Civil War","05.07.2016",0.935029301765012
"563","Captain America:Civil war is really cold tho must see movie Forsure","Los Angeles","Captain America: Civil War","05.07.2016",0.994831284835962
"564","RT @simplyrandom11: RT HeatVisionBlog: 'Civil War' Directors Talk Third 'Captain America' Movie's Appeal to Non-Marvel Experts … https://t.…","Los Angeles","Captain America: Civil War","05.07.2016",0.531758381289656
"565","Captain America Civil War is hands down the best super hero movie I've ever seen","Los Angeles","Captain America: Civil War","05.07.2016",0.99478636773532
"566","RT @Daddddy_: CAPTAIN AMERICA CIVIL WAR IS  THE BEST SUPERHERO MOVIE EVER","Los Angeles","Captain America: Civil War","05.07.2016",0.993022446817419
"567","Captain America: Civil War isn't the best Marvel movie but it's by far my favorite Avengers movie.","Los Angeles","Captain America: Civil War","05.07.2016",0.994142986466054
"568","CAPTAIN AMERICA CIVIL WAR IS  THE BEST SUPERHERO MOVIE EVER","Los Angeles","Captain America: Civil War","05.07.2016",0.9906136941573
"569","So Captain America Civil War was amazing............ #Spiderman <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD> so good. It's my favorite marvel movie to date!","Los Angeles","Captain America: Civil War","05.07.2016",0.998284004619816
"570","So I just saw Captain America: Civil War, first off Russo Bros did an amazing job directing as per usual. 2nd off, Fav @Marvel movie ever!!!","Los Angeles","Captain America: Civil War","05.07.2016",0.989939613518387
"571","Captain America is one of the few franchises where each movie seems to be better than the last. Excited for Civil War.","Los Angeles","Captain America: Civil War","05.07.2016",0.928625494214258
"572","IN MY OPINION CAPTAIN AMERICA CIVIL WAR IS THE BEST SUPERHERO MOVIE EVER !!!!!!!!!!","Los Angeles","Captain America: Civil War","05.07.2016",0.976621643342682
"573","I am watching Captain America: Civil War #TelfieApp #voiceoftv https://t.co/o1XMbbQnhN","Los Angeles","Captain America: Civil War","05.07.2016",0.904534843231639
"574","CAPTAIN AMERICA CIVIL WAR GREATEST MOVIE OF OUR TIME #OSCAR #EMMY #TONY #GRAMMY #GOLDENGLOBE #CMA","Los Angeles","Captain America: Civil War","05.07.2016",0.963280682125502
"575","Captain America civil war date movie tomorrow","Los Angeles","Captain America: Civil War","05.07.2016",0.922372792460015
"576","Captain America: Civil War was an orgy of superheroes. That's what a superhero movie with multiple characters should be!","Los Angeles","Captain America: Civil War","05.07.2016",0.678268275050382
"577","Captain America: Civil War 
10/10 (action movie criteria)

Action was spectacular. Characters great. Comedy is tactful. Storyline intricate.","Los Angeles","Captain America: Civil War","05.07.2016",0.991428513079881
"578","Captain America: Civil War is by far my favorite superhero/comic book movie ever released. Definitely @marvel's best #TeamCap","Los Angeles","Captain America: Civil War","05.07.2016",0.997225810159069
"579","Just finished watching Captain America Civil War not disappointed at all  #TeamCap #movie #greatmovie  #CaptainAmericaCivilWar #nerdporn","Los Angeles","Captain America: Civil War","05.07.2016",0.975854381925078
"580","https://t.co/m95GWyxsI1 : My Captain America: Civil War review, it's as good as they say it… https://t.co/rNaSbPRSZL https://t.co/xBv90LG7is","Los Angeles","Captain America: Civil War","05.07.2016",0.907843619534696
"581","RT HeatVisionBlog: 'Civil War' Directors Talk Third 'Captain America' Movie's Appeal to Non-Marvel Experts … https://t.co/bnKtIusV5f","Los Angeles","Captain America: Civil War","05.07.2016",0.709898007444207
"582","RT @sweetyhigh: Are you more #BlackWidow or #ScarletWitch from the new #CaptainAmericaCivilWar movie? ---&gt; https://t.co/XP89DbP9jJ https://…","Los Angeles","Captain America: Civil War","05.07.2016",0.221285558773014
"583","Captain America Civil War is the greatest Marvel movie ever created <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>","Los Angeles","Captain America: Civil War","05.07.2016",0.959890404567382
"584","RT HeatVisionBlog: 'Civil War' Directors Talk Third 'Captain America' Movie's Appeal to Non-Marvel Experts … https://t.co/nM9nNJyrNl","Los Angeles","Captain America: Civil War","05.07.2016",0.618146015128238
"585","Just finished the 14 hour Ultimate Captain America Movie Marathon, ending with Civil War. 

See… https://t.co/ITg7PQEL5Y","Los Angeles","Captain America: Civil War","05.07.2016",0.773789395405375
"586","Captain America Civil War is hands down the greatest superhero movie I've ever seen! <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD>","Los Angeles","Captain America: Civil War","05.07.2016",0.988779580380459
"587","Captain America Civil War was the dope at movie EVER!!!! That was so dope!!! It's a must see!! #TeamCap #TeamIronMan","Los Angeles","Captain America: Civil War","05.07.2016",0.991003397370956
"588","IN THEATERS: make sure to catch my Captain America Civil War trailer before going to see the movie tonight:)... https://t.co/lQqU6CP8r0","Los Angeles","Captain America: Civil War","05.07.2016",0.966953302328236
"589","I liked a @YouTube video from @joblocom https://t.co/qyRZmoS6HK CAPTAIN AMERICA: CIVIL WAR Movie Clip - Cap vs Bucky (2016) Marvel","Los Angeles","Captain America: Civil War","05.07.2016",0.954157701004987
"590","RT @globalissuesweb: ""Captain America: Civil War"" Is A Big Dumb Movie You Will Enjoy https://t.co/AmavysKgMb https://t.co/WlN34wZBQS","Los Angeles","Captain America: Civil War","05.07.2016",0.67102022611952
"591","I liked a @YouTube video from @joblocom https://t.co/5uRsAaEaW5 CAPTAIN AMERICA: CIVIL WAR Movie Clip - Vision and Scarlet Witch","Los Angeles","Captain America: Civil War","05.07.2016",0.868667034328179
"592","so excited to see the captain America : civil war movie tonight with my brother. #TeamCap all the way.","Los Angeles","Captain America: Civil War","05.07.2016",0.791236237487189
"593","Bout to see what this Captain America Civil War movie is all about! #beatthecrowd","Los Angeles","Captain America: Civil War","05.07.2016",0.439234413408368
"594","""Captain America: Civil War"" Is A Big Dumb Movie You Will Enjoy https://t.co/AmavysKgMb https://t.co/WlN34wZBQS","Los Angeles","Captain America: Civil War","05.07.2016",0.804929049932563
"595","Captain America: Civil War Delivers A-Grade Action Alongside A Mature Superhero Story https://t.co/gtXPj313aD","Los Angeles","Captain America: Civil War","05.07.2016",0.860874072436671
"596","#CaptainAmerica: #CivilWar And The Superhero InSecurity State https://t.co/VuA8KAIBBX #Movies #Movie https://t.co/cbMLf6XvRX","Los Angeles","Captain America: Civil War","05.07.2016",0.376679628883274
"597","'Massive, overstuffed, overlong &amp; yet fleet-footed, witty &amp; terrifically entertaining' Read our full review: https://t.co/57NbmaGNqh","Los Angeles","Captain America: Civil War","05.07.2016",0.931193213743166
"598","#TheRussos Tackle the Paradoxical Issue at the Center of ""Captain America:... https://t.co/sW2dPpemVR #Movies #Movie https://t.co/c6dM1p8Y2H","Los Angeles","Captain America: Civil War","05.07.2016",0.425458021963237
"599","https://t.co/m95GWyxsI1 : #CaptainAmerica #CivilWar is SuperHero movie magic #review… https://t.co/nXs8LO8rKr https://t.co/Qtd3j8Gyjt","Los Angeles","Captain America: Civil War","05.07.2016",0.411091717692024
"600","#CaptainAmericaCivilWar is the hero v. hero movie we've been waiting for, says @chervillain https://t.co/glnEmA2kGU https://t.co/64Fbj0u51D","Los Angeles","Captain America: Civil War","05.07.2016",0.492282455426316
"601","Captain America: Civil War: In its comic-book form, Marvel’s Civil War was a mess in ways that the new movie ... https://t.co/vtizkrfANG","Los Angeles","Captain America: Civil War","05.07.2016",0.714353672782759
"602","I'll be watching Captain America: Civil War in 3 hours. Thought I'd use this time to tweet some thoughts about the movie going into it.","Los Angeles","Captain America: Civil War","05.07.2016",0.556312617360433
"603","RT @moviesdotcom: Today in Movie Culture: 'Captain America: Civil War' 1990s Version, 'Rogue One' Lego Version and: Here are a ... https://…","Los Angeles","Captain America: Civil War","05.07.2016",0.81506788111001
"604","I liked a @YouTube video from @joblocom https://t.co/lkdKVF6KJE CAPTAIN AMERICA: CIVIL WAR Movie Clip - Vision vs Hawkeye (2016)","Los Angeles","Captain America: Civil War","05.07.2016",0.947260646798193
"605","Today in Movie Culture: 'Captain America: Civil War' 1990s Version, 'Rogue One' Lego Version and: Here are a ... https://t.co/2uxdAj8q5e","Los Angeles","Captain America: Civil War","05.07.2016",0.823302513806684
"606","Critics agree:
Captain America: Civil War has way more gay sex than any super hero movie should have. https://t.co/BZczyLpuSu","Los Angeles","Captain America: Civil War","05.07.2016",0.607068938536344
"607","Movie Review: Captain America Civil War  https://t.co/llypvUNmWh #CaptainAmericaCivilWar","Seattle","Captain America: Civil War","05.07.2016",0.557912973559885
"608","May we announce the arrival of #BlackPanther? Stunning way to kick of summer movie season @CaptainAmerica is amazing https://t.co/NeuqG2um0B","Seattle","Captain America: Civil War","05.07.2016",0.996505299700452
"609","My shirt for the Captain America Civil war movie tonight!!… https://t.co/x1X2kxvSYR","Seattle","Captain America: Civil War","05.07.2016",0.71809797816659
"610","//sees Captain America: Civil War

//double checks to make sure they're making a Black Panther movie

Tiiiiiiiiiiiiiiiiiiiiiiiiiiiight.","Seattle","Captain America: Civil War","05.07.2016",0.538425177237875
"611","The best part about this is I just realized the movie is titled ""Captain America: Civil War""","Seattle","Captain America: Civil War","05.07.2016",0.515735727663771
"612","With my forever movie-mate <U+2605> Captain America: Civil War (with Kristi) — https://t.co/dwRM0Ja5nN","Seattle","Captain America: Civil War","05.07.2016",0.895605773286683
"613","RT @zach_argue: Captain America: Civil War is the best superhero movie since The Dark Knight","Seattle","Captain America: Civil War","05.07.2016",0.969447592609601
"614","Just saw Civil War with Dan Carey, Caleb Brown and Connell Moltz. Great movie! — watching Captain America: Civil... https://t.co/MG7EcnHwtb","Seattle","Captain America: Civil War","05.07.2016",0.971380237241899
"615","I enjoyed #CaptainAmericaCivilWar, but it's not perfect. Read my review and see why: https://t.co/bv61Cyh1sy https://t.co/DCOlGaPgnr","Seattle","Captain America: Civil War","05.07.2016",0.883966867356961
"616","RT @ispottv: It's #CaptainAmerica vs. Iron Man. #CaptainAmericaCivilWar hits theaters today! https://t.co/7FoLiQwQEm https://t.co/Au3vNuaZcW","Seattle","Captain America: Civil War","05.07.2016",0.914152526091188
"617","Are you ready for the Captain America: Civil War movie? I know we are! #T2290 #TeamIronMan #TeamCaptainAmerica https://t.co/UTXT1a5Usf","Seattle","Captain America: Civil War","05.07.2016",0.87428758939201
"618","It's #CaptainAmerica vs. Iron Man. #CaptainAmericaCivilWar hits theaters today! https://t.co/7FoLiQwQEm https://t.co/Au3vNuaZcW","Seattle","Captain America: Civil War","05.07.2016",0.923766410871541
"619","Should you see 'Captain America: Civil War'? Short answer: yes. Read my review for the long explanation. https://t.co/gku5ZlRF4e","Seattle","Captain America: Civil War","05.07.2016",0.527705509183099
"620","Captain America: Civil War by Anthony Russo &amp; Joe Russo https://t.co/pm3zsIyEKo","Seattle","Captain America: Civil War","05.07.2016",0.984991383435401
"621","New post on the blog!: ""Captain America: Civil War – Movie Treat Bags"" https://t.co/unzo2jHfOp","Seattle","Captain America: Civil War","05.07.2016",0.867717615840212
"622","20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best … https://t.co/XeXpbOKpC7 https://t.co/a1JTk0DWKA","Seattle","Captain America: Civil War","05.07.2016",0.849095564706815
"623","Captain America: Civil War is the best superhero movie since The Dark Knight","Seattle","Captain America: Civil War","05.07.2016",0.988440396300823
"624","Captain America Civil War is a damn solid film, first time a comic book movie has felt like more then it's genre for me personally","Seattle","Captain America: Civil War","05.07.2016",0.794387953868941
"625","Captain America :Civil War . It was so cool. Great action , performances and writing
 My new favorite Comic Book Movie all-time. #TeamCap","Seattle","Captain America: Civil War","05.07.2016",0.998307731470231
"626","Go see captain America:Civil War..really. And stay till the credits stop. #marvel #movie #geek #Disney #entertainment #awesome","Seattle","Captain America: Civil War","05.07.2016",0.981468166213636
"627","Holy shit. What a fantastic movie. Captain America: Civil War was awesome.","Seattle","Captain America: Civil War","05.07.2016",0.990807712386701
"628","Captain America Civil War. All I have to say is WOW! Never loved a super hero movie so much in my life","Seattle","Captain America: Civil War","05.07.2016",0.981955589436107
"629","10 comic Easter eggs in ‘Captain America: Civil War’ (spoilers): Captain America: Civil War, the 13th movie i... https://t.co/QDEKMbK4O5","Seattle","Captain America: Civil War","05.07.2016",0.73835558298923
"630","To get ready for Captain America: Civil War we're playing Ultimate Avengers 2, a 2006 animated movie featuring Black Panther.","Seattle","Captain America: Civil War","05.07.2016",0.946439394303762
"631","Today in Movie Culture: 'Captain America: Civil War' 1990s Version, 'Rogue One' Lego Version and. https://t.co/ozHoRZdujD","Seattle","Captain America: Civil War","05.07.2016",0.86838349787768
"632","RT @moneysvgparent: Captain America: Civil War Movie Review! #CaptainAmericaEvent #TeamIronMan https://t.co/hjzAtZVaHK via @odouglass11","Houston","Captain America: Civil War","05.07.2016",0.875243237469691
"633","I'm at Deerbrook Movie Tavern for Captain America: Civil War in Humble, TX https://t.co/wp7334978k","Houston","Captain America: Civil War","05.07.2016",0.838738255244299
"634","I liked a @YouTube video https://t.co/XiEXtHr696 13 Biggest Captain America: Civil War Movie / Comic Differences","Houston","Captain America: Civil War","05.07.2016",0.443049094775737
"635","Captain America: Civil War Movie Review! #CaptainAmericaEvent #TeamIronMan https://t.co/hjzAtZVaHK via @odouglass11","Houston","Captain America: Civil War","05.07.2016",0.948639193945416
"636","I liked a @YouTube video from @shartimusprime https://t.co/SH66RfwiYa Captain America Civil War Movie Review Non Spoilers &amp; Spoilers","Houston","Captain America: Civil War","05.07.2016",0.888492739765993
