"","tweet","city","movie","day","Sentiment_Score"
"289","Movie with the birthday boy! — watching Captain America: Civil <U+034F>Wa<U+034F>r at AMC Village Crossing 18 https://t.co/bL23nd7GB2","Chicago","Captain America: Civil War","05.08.2016",0.902128261069923
"290","It's our annual.... Dylan's superhero movie birthday. Can't wait., — excited for Marvel's Captain America: Civil War","Chicago","Captain America: Civil War","05.08.2016",0.925330891281444
"291","RT @mamasmoney: Captain America: Civil War Movie Review! #CaptainAmericaEvent #TeamIronMan https://t.co/F8EwShqNc1 via @odouglass11","Chicago","Captain America: Civil War","05.08.2016",0.893540245436633
"292","Captain America Civil War was an all around fun movie! 9/10 would watch again.","Chicago","Captain America: Civil War","05.08.2016",0.995339977306166
"293","Captain America: Civil War. Greatest superhero movie ever","Chicago","Captain America: Civil War","05.08.2016",0.946217269840474
"294","Just watched Captain America: Civil War. It was such a great movie! #CaptainAmericaCivilWar","Chicago","Captain America: Civil War","05.08.2016",0.927696695396657
"295","Don Shanahan of ""Every Movie Has a Lesson"" reviews ""Captain America: Civil War"" and ""The Famil… https://t.co/2nUtNNtcEu via @wordpressdotcom","Chicago","Captain America: Civil War","05.08.2016",0.358507332774762
"296","Captain America: Civil War Movie Review! #CaptainAmericaEvent #TeamIronMan https://t.co/F8EwShqNc1 via @odouglass11","Chicago","Captain America: Civil War","05.08.2016",0.899859327707874
"297","If you Google Civil War, the Captain America movie comes up before the actual [USA] Civil War. So many jokes to make right now. #merka","Chicago","Captain America: Civil War","05.08.2016",0.322776398693358
"298","Somebody just said Captain America: Civil War was a bad movie. Had to unfollow and block them. RESPECK IT <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>","Chicago","Captain America: Civil War","05.08.2016",0.0663810144370496
"299","Captain America : Civil War was fantastic! A few quick thoughts on the movie...no spoilers.

New Spidey is pretty... https://t.co/mzS43oFlA1","Chicago","Captain America: Civil War","05.08.2016",0.983089787907102
"300","Team Ironman! (@ Studio Movie Grill for Captain America: Civil War in Wheaton, IL) https://t.co/2NWufjCVCp","Chicago","Captain America: Civil War","05.08.2016",0.935472042844691
"301","OMG Captain America: Civil War was amazing! I never thought they could pull off a superhero movie with this many characters but they DID!!!","Chicago","Captain America: Civil War","05.08.2016",0.971453461930738
"302","Fun movie. Even more fun watching with teens and families I adore<ed><U+00AE><U+00BA><ed><U+00BC><U+0099> — watching Captain America: Civil <U+034F>Wa<U+034F>r at AMC... https://t.co/kfxjp24I47","Lincoln ","Captain America: Civil War","05.08.2016",0.993363746695438
"303","when Hadley cries bc she realizes she doesn't match Captain America for the new Civil War movie","Lincoln ","Captain America: Civil War","05.08.2016",0.90772982628921
"304","Just watched Captain America: Civil War. Great movie","New Orleans","Captain America: Civil War","05.08.2016",0.976373996749751
"305","Ep #1018 Captain America's Civil War Movie Live Fan Reaction@IVP4  https://t.co/zHJ6eBEQpg","New Orleans","Captain America: Civil War","05.08.2016",0.525054336051772
"306","Ep #1018 Captain America's Civil War Movie Live Fan Reaction https://t.co/zHJ6eBEQpg","New Orleans","Captain America: Civil War","05.08.2016",0.874404200004386
"307","RT @enews: 20 burning questions you're sure to have after watching Captain America: Civil War. https://t.co/CxqBJobVnp https://t.co/uhy6CQ3…","Los Angeles","Captain America: Civil War","05.08.2016",0.749494010043022
"308","RT @EntEarth: Review: #CaptainAmericaCivilWar is a deeply felt film and one of Marvel's best https://t.co/e1qS1CYplq https://t.co/PnMYvVplAw","Los Angeles","Captain America: Civil War","05.08.2016",0.938983930154788
"309","RT @PhillyD: Just watched the 8:30AM showing of Captain America: Civil War.

Such a fun and at times heart breaking movie. https://t.co/n02…","Los Angeles","Captain America: Civil War","05.08.2016",0.88070946924037
"310","RT @TheWrap: #CaptainAmericaCivilWar: 7 Reasons Critics Love Latest Marvel Movie https://t.co/OWOlutg2st","Los Angeles","Captain America: Civil War","05.08.2016",0.917888388698986
"311","Captain America:The Civil War Is One Heck Of A Movie And Recommend It To Go Watch!","Los Angeles","Captain America: Civil War","05.08.2016",0.996722340660093
"312","#CaptainAmericaCivilWar: 7 Reasons Critics Love Latest Marvel Movie https://t.co/OWOlutg2st","Los Angeles","Captain America: Civil War","05.08.2016",0.932022708096436
"313","RT @TheWrap: Captain America #CivilWar: 7 Reasons Critics Love Latest #Marvel Movie https://t.co/iygrhEtMPH https://t.co/J8Hv3hHpdQ","Los Angeles","Captain America: Civil War","05.08.2016",0.770150312582973
"314","#CaptainAmericaCivilWar is the thinking person's superhero movie, writes @chervillain https://t.co/glnEmA2kGU https://t.co/U4b9475uaY","Los Angeles","Captain America: Civil War","05.08.2016",0.869609592923229
"315","RT @coleplante: Captain America: Civil War is my new favorite @Marvel movie for sure. Perfect balance of humor, deep story, great character…","Los Angeles","Captain America: Civil War","05.08.2016",0.999876983914881
"316","RT @talkiegazette: My 2 cents - #CaptainAmericaCivilWar (2016) https://t.co/H5jl871rYc 4/5 Stars. A solid Marvel movie. https://t.co/OYSnzA…","Los Angeles","Captain America: Civil War","05.08.2016",0.938675740779549
"317","The Movie Guys appeared on Justin Kaufmann's WGN radio show, The Download, to talk ""Captain America: Civil War"": https://t.co/lstBWyHw8j","Los Angeles","Captain America: Civil War","05.08.2016",0.313613261305369
"318","RT @DailyBillboard: #CaptainAmericaCivilWar so cool! Check out all these billboards https://t.co/QcSXnYYg4b &amp; costumes from the movie https…","Los Angeles","Captain America: Civil War","05.08.2016",0.824585153108506
"319","RT @zesty_movies: This Makes the Fight Scene in #CaptainAmerica: #CivilWar Even Better Than ... https://t.co/j4zFsIAWnW #Movies #Movie http…","Los Angeles","Captain America: Civil War","05.08.2016",0.937321182350362
"320","Captain America: Civil War: Brought To You By Audi was a good movie! I liked it!","Los Angeles","Captain America: Civil War","05.08.2016",0.97868611190776
"321","""Captain America: CIvil War"" Is A BIg Dumb Movie You Will Enjoy https://t.co/xU1H50aQ1B","Los Angeles","Captain America: Civil War","05.08.2016",0.769539921258816
"322","This Makes the Fight Scene in #CaptainAmerica: #CivilWar Even Better Than ... https://t.co/j4zFsIAWnW #Movies #Movie https://t.co/khgNtwPs4n","Los Angeles","Captain America: Civil War","05.08.2016",0.937322442685984
"323","https://t.co/m95GWyxsI1 : Captain America: Civil War = Amazing. One of the best if not, the best super hero movie ever.…","Los Angeles","Captain America: Civil War","05.08.2016",0.985209009865378
"324","NEW SHOWCAST!: One big movie and three big guests as we look at ""Captain America: Civil War"" and… https://t.co/KQWHCEMfx5","Los Angeles","Captain America: Civil War","05.08.2016",0.894557928186912
"325","'B' rating for movie; 'A' rating for Robert Downey Jr. And Don Cheadle<ed><U+00AE><U+00B8><ed><U+00BC><U+00AC> — watching Captain America: Civil <U+034F>Wa<U+034F>r... https://t.co/48fZr5WsHw","Los Angeles","Captain America: Civil War","05.08.2016",0.957332245847083
"326","Movie Time with friends :) &lt;3 (@ ArcLight Cinemas for Captain America: Civil War in Sherman Oaks, CA) https://t.co/cLcg08cMuK","Los Angeles","Captain America: Civil War","05.08.2016",0.976329657833318
"327","RT @otuswise: After a long week, we are breaking away from the office to catch a movie; ""Captain America, Civil War"". It's a... https://t.c…","Los Angeles","Captain America: Civil War","05.08.2016",0.712909898770237
"328","I liked a @YouTube video https://t.co/QEyGzh8lSS Captain America: Civil War - Movie Review","Los Angeles","Captain America: Civil War","05.08.2016",0.891299018326249
"329","Captain America: Civil War is my new favorite @Marvel movie for sure. Perfect balance of humor, deep story, great characters. <U+2714><U+FE0F><U+2714><U+FE0F><U+2714><U+FE0F>","Los Angeles","Captain America: Civil War","05.08.2016",0.999971334867694
"330","The captain america civil war movie is amazing <ed><U+00A0><U+00BD><ed><U+00B2><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+00BB> i would see it like a thousand times more <ed><U+00A0><U+00BD><ed><U+00B8><U+00BB><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #TeamCap","Los Angeles","Captain America: Civil War","05.08.2016",0.891324956602712
"331","After a long week, we are breaking away from the office to catch a movie; ""Captain America, Civil War"". It's a... https://t.co/CIMKytF54t","Los Angeles","Captain America: Civil War","05.08.2016",0.818649838641262
"332","""Captain America: Civil War"" 8-Bit Trailer Will Make You Dust Off Your #NES https://t.co/tJQG8LRpHk #Movies #Movie https://t.co/O7nICAu9tX","Los Angeles","Captain America: Civil War","05.08.2016",0.378560699835101
"333","MY OFFICIAL, UNCENSORED AND UNCUT OPINION ON CAPTAIN AMERICA: CIVIL WAR. 

It's a movie I saw, and you probably saw it too.","Los Angeles","Captain America: Civil War","05.08.2016",0.93576146637836
"334","RT @Lulamaybelle: My Review: ‘CAPTAIN AMERICA: CIVIL WAR’ – Mine Eyes Have Seen the Glory https://t.co/s0EhxXJ8C4 via @FreshFictionTV https…","Los Angeles","Captain America: Civil War","05.08.2016",0.680774697016565
"335","RT @THR: #CaptainAmericaCivilWar: Bucky's comic vs. movie career https://t.co/nitVTJ9XvH https://t.co/6LoIfVF3sX","Los Angeles","Captain America: Civil War","05.08.2016",0.272859864115814
"336","My Review: ‘CAPTAIN AMERICA: CIVIL WAR’ – Mine Eyes Have Seen the Glory https://t.co/s0EhxXJ8C4 via @FreshFictionTV https://t.co/ei9iU5HD5x","Los Angeles","Captain America: Civil War","05.08.2016",0.559924376049536
"337","Captain America civil war is the best movie I have ever seen OMG","Los Angeles","Captain America: Civil War","05.08.2016",0.989148642167725
"338","#CivilWar Friday #BoxOffice Cant Beat #BatmanVSuperman https://t.co/1ezS2ysg8F #Movies #Movie https://t.co/jhHWM86wSK","Los Angeles","Captain America: Civil War","05.08.2016",0.851880843763181
"339","RT @HeatVisionBlog: 'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal https://t.co/DEspkdpPwk https://t.co/BiBsq…","Los Angeles","Captain America: Civil War","05.08.2016",0.975067681445883
"340","Tickets to Captain America: Civil War are sold out everywhere. I ended up watching Batman vs Superman. Still not a bad movie! Not super, tho","Los Angeles","Captain America: Civil War","05.08.2016",0.289398044706485
"341","Watched Civil War. Great movie! (@ AMC Tustin 14 at The District - @amctheatres for Captain America: Civil War) https://t.co/jMWo6KbPPb","Los Angeles","Captain America: Civil War","05.08.2016",0.994560755464987
"342","What @CommonSense says about Captain America: Civil War for kids: https://t.co/NYflKCa93q","Los Angeles","Captain America: Civil War","05.08.2016",0.43175303234718
"343","I liked a @YouTube video from @creaturehub https://t.co/MeHm9VzuDz Captain America: Civil War | Movie Night","Los Angeles","Captain America: Civil War","05.08.2016",0.904270646622856
"344","RT @TheJustinXavier: Captain America: Civil War is the most balanced Avengers movie that we've gotten yet. I loved every second. #avengers…","Los Angeles","Captain America: Civil War","05.08.2016",0.963790095161095
"345","Saturday Morning Movie Viewing: Captain America: Civil War (again). (@ ArcLight Cinemas in Los Angeles, CA) https://t.co/KjGCGSxBUz","Los Angeles","Captain America: Civil War","05.08.2016",0.743874391403236
"346","Captain America : Civil War was not what I expected but still a good movie","Los Angeles","Captain America: Civil War","05.08.2016",0.913362729142633
"347","I liked a @YouTube video from @creaturehub https://t.co/5vV772Q1O8 Captain America: Civil War | Movie Night","Los Angeles","Captain America: Civil War","05.08.2016",0.922223184553251
"348","20 burning questions you're sure to have after watching Captain America: Civil War. https://t.co/CxqBJobVnp https://t.co/uhy6CQ3G5e","Los Angeles","Captain America: Civil War","05.08.2016",0.912460135386249
"349","RT HeatVisionBlog: 'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal … https://t.co/c4n6cqIxfj","Los Angeles","Captain America: Civil War","05.08.2016",0.96240272884474
"350","RT @screenjunkies: Here is the official spoiler free @CaptainAmerica #CivilWar review by @MurrellDan 
https://t.co/dqQL29NdfY https://t.co/…","Los Angeles","Captain America: Civil War","05.08.2016",0.0515828738416804
"351","RT HeatVisionBlog: 'Captain America: Civil War': The Mystery Behind the Movie's Surprise Reveal … https://t.co/OgsFQcPyWA","Los Angeles","Captain America: Civil War","05.08.2016",0.967470032861128
"352","I liked a @YouTube video https://t.co/eIkI35wQBm Captain America Civil War - Movie Review","Los Angeles","Captain America: Civil War","05.08.2016",0.861725913984271
"353","Re: Captain America: Civil War 

There's a scene in the movie where they show a teenage Tony Stark and Robert... https://t.co/vUXSqb7qMz","Los Angeles","Captain America: Civil War","05.08.2016",0.486342682381569
"354","RT @ScienceFiction: What did you think of #CaptainAmericaCivilWar? ICYMI, here's our review: https://t.co/BaxOBiY5En","Los Angeles","Captain America: Civil War","05.08.2016",0.301820806783376
"355","Watch Captain America: Civil War  Full Movie https://t.co/yIhUjYlxvX https://t.co/QWC1rRlg3N","Los Angeles","Captain America: Civil War","05.08.2016",0.511692438651551
"356","Captain America Civil war was a great movie","Los Angeles","Captain America: Civil War","05.08.2016",0.990620215385708
"357","#CaptainAmericaCivilWar is the hero v. hero movie we've been waiting for, says @chervillain https://t.co/glnEmA2kGU https://t.co/i8cgAX0bxN","Los Angeles","Captain America: Civil War","05.08.2016",0.650547994693173
"358","RT @Shockuhfy: About to watch the movie Captain America : Civil War. <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>","Los Angeles","Captain America: Civil War","05.08.2016",0.591734093523504
"359","RT @Shockuhfy: Captain America : Civil War was a great movie. I loved it, I give it a 10/10. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>","Los Angeles","Captain America: Civil War","05.08.2016",0.999591192114547
"360","CAPTAIN #AMERICA: CIVIL #WAR Goes 8-Bit In New Parody Trailer https://t.co/vNCon6PBSM #Movies #Movie https://t.co/Gzqi243d96","Los Angeles","Captain America: Civil War","05.08.2016",0.652894095230996
"361","When I contemplated seeing Captain America: Civil War, Angry Birds won and here's why. https://t.co/BNxyXbolf5","Los Angeles","Captain America: Civil War","05.08.2016",0.224357380439182
"362","What did you think of #CaptainAmericaCivilWar? ICYMI, here's our review: https://t.co/BaxOBiY5En","Los Angeles","Captain America: Civil War","05.08.2016",0.285976046517982
"363","Movie Talk: 'Captain America: Civil War' Video Spoiler Review https://t.co/yagXR1IdGH","Los Angeles","Captain America: Civil War","05.08.2016",0.91505713987339
"364","I didn't realize Civil War was a Captain America film until it ended and they flashed the title card. I liked it as an iron man movie. #duh","Los Angeles","Captain America: Civil War","05.08.2016",0.731733017198322
"365","I heard that Captain America <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> Civil War <ed><U+00A0><U+00BC><ed><U+00BE><U+00A6> was
5 Star <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> <ed><U+00A0><U+00BC><ed><U+00BC><U+009F> Movie... Definitely going to see it tonight","Los Angeles","Captain America: Civil War","05.08.2016",0.847928950272442
"366","Great movie. Love that my James Buchanan is named after #jamesbuchananbarnes — excited for Marvel's Captain America: Civil War","Los Angeles","Captain America: Civil War","05.08.2016",0.996997029840092
"367","I keep forgetting it's called 'Captain America' Civil War because it's an amazing Avengers movie. My emotions!","Los Angeles","Captain America: Civil War","05.08.2016",0.987150545910889
"368","RT @CBR: REVIEW: ""Captain America: Civil War"" Absolutely ""Lives Up To The Hype"" https://t.co/8LxJR2Icdo https://t.co/D4JZgWLGxn","Los Angeles","Captain America: Civil War","05.08.2016",0.809119401889549
"369","The Truth About #CaptainAmerica: #CivilWar https://t.co/E9huA3RqqZ #Movies #Movie https://t.co/hhhhvJcb4I","Los Angeles","Captain America: Civil War","05.08.2016",0.506918742701384
"370","‘Captain America: Civil War’ #BoxOffice Opening Set for $180 Million https://t.co/oDceaPkLMA #Movies #Movie https://t.co/qJozCAl5Kv","Los Angeles","Captain America: Civil War","05.08.2016",0.807357246717452
"371","RT @MoviewebVideos: Captain America: Civil War: TV Spot: Steve Rogers https://t.co/ZBxhqqGoDT #Movies https://t.co/DspeewhjVb","Los Angeles","Captain America: Civil War","05.08.2016",0.541251780936019
"372","From @DisneyInsider<U+2192> What Makes Captain America: Civil War the Most Epic Marvel Movie Yet https://t.co/auComIQyVA #Disney news.","Los Angeles","Captain America: Civil War","05.08.2016",0.955357575578034
"373","RT @HeatVisionBlog: 'Captain America: Civil War': The Comic vs. the Movie https://t.co/UMlPFW3yU4 https://t.co/Ve1wEI9nRX","Los Angeles","Captain America: Civil War","05.08.2016",0.82432393083509
"374","RT @THR: #CaptainAmericaCivilWar: The mystery behind the movie's surprise reveal (Warning: spoilers) https://t.co/Y4eNVT78lJ","Los Angeles","Captain America: Civil War","05.08.2016",0.815669728394713
"375","RT @HeatVisionBlog: 'Captain America: Civil War': Bucky's Comic vs. Movie Career https://t.co/F0nt4CcVF0 https://t.co/uafUATlb6x","Los Angeles","Captain America: Civil War","05.08.2016",0.702073638201646
"376","RT @YGAaronWilson: I liked a @YouTube video from @lexthomas21 https://t.co/f9XFekw1b9 Marvel's Captain America: Civil War - Movie Review (L…","Los Angeles","Captain America: Civil War","05.08.2016",0.700711605822038
"377","I liked a @YouTube video https://t.co/7iUAmH1N9Z Captain America: Civil War - Movie Review","Los Angeles","Captain America: Civil War","05.08.2016",0.852701618862789
"378","<ed><U+00A0><U+00BD><ed><U+00B3><U+00B7> Movie #47 - Captain America: Civil War https://t.co/1kDZhVqcHy","Los Angeles","Captain America: Civil War","05.08.2016",0.408140720358047
"379","RT @MovieHoppers: Captain America: Civil War- Movie Review/Epic or Not....IN HD: https://t.co/PqL6zShYlR via @YouTube","Los Angeles","Captain America: Civil War","05.08.2016",0.757794961305201
"380","RT @BakerKilam: Captain America Civil War was a GREAT MOVIE! This is a MUST SEE MOVIE!!!","Los Angeles","Captain America: Civil War","05.08.2016",0.999646911010345
"381","Captain America: Civil War is the most balanced Avengers movie that we've gotten yet. I loved every second. #avengers #marvel #civilwar","Los Angeles","Captain America: Civil War","05.08.2016",0.985717387908067
"382","Captain America Civil War was a GREAT MOVIE! This is a MUST SEE MOVIE!!!","Los Angeles","Captain America: Civil War","05.08.2016",0.999952044004787
"383","Captain America: Civil War might be the best Marvel movie so far? <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00BA><U+0081>","Los Angeles","Captain America: Civil War","05.08.2016",0.963421762078689
"384","Captain America: Civil War was exactly that, a captain america movie #notafan","Los Angeles","Captain America: Civil War","05.08.2016",0.932898593603394
"385","Captain America Civil War is a freaking good ass movie! I loved it <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008C>","Los Angeles","Captain America: Civil War","05.08.2016",0.989020768333819
"386","RT @charliea6_: CAPTAIN AMERICA: CIVIL WAR GREATEST SUPERHERO MOVIE EVER MADE IDC IDC IDC","Los Angeles","Captain America: Civil War","05.08.2016",0.940865183064918
"387","CAPTAIN AMERICA: CIVIL WAR GREATEST SUPERHERO MOVIE EVER MADE IDC IDC IDC","Los Angeles","Captain America: Civil War","05.08.2016",0.960358821485439
"388","RT @enews: 20 Burning Questions You'll Have After Watching Captain America: Civil War, Marvel's Best Movie Yet https://t.co/QMpkFJ7ejF","Los Angeles","Captain America: Civil War","05.08.2016",0.944558273035752
"389","Me ha gustado un vídeo de @YouTube (https://t.co/SkXmCSbwZH - Captain America Civil War Movie Review).","Los Angeles","Captain America: Civil War","05.08.2016",0.906563171138631
"390","RT @theeddieike: Captain America civil war is arguably the greatest superhero movie of all time","Los Angeles","Captain America: Civil War","05.08.2016",0.908119347074684
"391","CWEB - Photos and Movie Review's of Captain America: Civil War Rating (5/10)
https://t.co/2cWZcmwxas","Los Angeles","Captain America: Civil War","05.08.2016",0.720084035757947
"392","RT @Thejohnnnyboy: WHY WAS CAPTAIN AMERICA: CIVIL WAR THE BEST MARVEL MOVIE I'VE EVER SEEN OMG IT WAS SO GOOD","Los Angeles","Captain America: Civil War","05.08.2016",0.931327447694265
"393","Just saw the new Captain America: Civil War. Great movie. Can't wait for more","Los Angeles","Captain America: Civil War","05.08.2016",0.99702152259194
"394","RT @slashfilm: 'Captain America: Civil War' Trailer Remix Imagines If the Movie Came Out In 1995 https://t.co/M31Z4NBLNQ https://t.co/bzQPn…","Los Angeles","Captain America: Civil War","05.08.2016",0.407528688477296
"395","Captain America Civil war was the best movie ever !!","Los Angeles","Captain America: Civil War","05.08.2016",0.981787671531248
"396","RT @JeffreyLDP: Captain America: Civil War was awesome! Enjoyed and had fun watching the movie. #TeamCap","Los Angeles","Captain America: Civil War","05.08.2016",0.988243110704907
"397","Captain America: Civil War was awesome! Enjoyed and had fun watching the movie. #TeamCap","Los Angeles","Captain America: Civil War","05.08.2016",0.993999724871773
"398","RT HeatVisionBlog: 'Captain America: Civil War': The Comic vs. the Movie https://t.co/HttKPVWtDs https://t.co/lduOWV9quf","Los Angeles","Captain America: Civil War","05.08.2016",0.794782318138035
"399","RT HeatVisionBlog: 'Captain America: Civil War': The Comic vs. the Movie https://t.co/vvTfNlm3xz https://t.co/OCiilpg5L8","Los Angeles","Captain America: Civil War","05.08.2016",0.789645091950808
"400","RT @POWER1079: MTV Movie Awards: Chris Evans Premieres New 'Captain America: Civil War' Clip - https://t.co/BftqBsv9Rm","Los Angeles","Captain America: Civil War","05.08.2016",0.267445133180022
"401","RT @steph_rosales: Captain America: Civil War was such a fucking amazing movie","Los Angeles","Captain America: Civil War","05.08.2016",0.92899306589103
"402","Captain America civil war is arguably the greatest superhero movie of all time","Los Angeles","Captain America: Civil War","05.08.2016",0.969959956640731
"403","#CaptainAmericaCivilWar  Writers Say This Movie Is Not For Newbs: ""We Were OK Losing Virgin Audience Members"" https://t.co/S8nTrs2iZs","Los Angeles","Captain America: Civil War","05.08.2016",0.0260512676552192
"404","Recommended Movies! #1: Marvel's Captain America: Civil War (3D BD+BD+Digital HD) [Blu-ray] https://t.co/85wvhyCziL #Movie #Bestseller","Los Angeles","Captain America: Civil War","05.08.2016",0.87609502932185
"405","RT @jfwong: Captain America is one of the few franchises where each movie seems to be better than the last. Excited for Civil War.","Los Angeles","Captain America: Civil War","05.08.2016",0.939406985956744
"406","I liked a @YouTube video from @lexthomas21 https://t.co/f9XFekw1b9 Marvel's Captain America: Civil War - Movie Review (LexThomas21","Los Angeles","Captain America: Civil War","05.08.2016",0.818238110870061
"407","""Captain America: Civil War"" Geeked a lot how much content they offered for this movie. Amazing! Capt. America x Ant-Man doe! #TeamCap <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><ed><U+00A0><U+00BD><ed><U+00B0><U+009C>","Los Angeles","Captain America: Civil War","05.08.2016",0.957697839568211
"408","Dear @Marvel if you can make a 146 min movie 90 mins, please do. A total 45 minutes of Captain America: Civil War were actually enjoyable.","Los Angeles","Captain America: Civil War","05.08.2016",0.137427158535914
"409","WHY WAS CAPTAIN AMERICA: CIVIL WAR THE BEST MARVEL MOVIE I'VE EVER SEEN OMG IT WAS SO GOOD","Los Angeles","Captain America: Civil War","05.08.2016",0.951498659093044
"410","Congrats to Alan, Donna and the entire Cantina crew for their amazing work on Captain America: Civil War. Go see the movie..it's a good one","Los Angeles","Captain America: Civil War","05.08.2016",0.963444555347827
"411","Captain America Civil War. Awesome Movie!!! Thanks Randall and Marissa, love you guys!!… https://t.co/P4lzdIW9kj","Los Angeles","Captain America: Civil War","05.08.2016",0.98790636826889
"412","RT @zesty_movies: What Happens in #CaptainAmerica: #CivilWars End Credits Scenes #SpoilerAlert https://t.co/9mwRAemUU0 #Movies #Movie https…","Los Angeles","Captain America: Civil War","05.08.2016",0.246898519647327
"413","What Happens in #CaptainAmerica: #CivilWars End Credits Scenes #SpoilerAlert https://t.co/9mwRAemUU0 #Movies #Movie https://t.co/DW0k9F2Qfj","Los Angeles","Captain America: Civil War","05.08.2016",0.288089815483303
"414","we saw it yesterday BADASSS MOVIE!!!!! hahaha gotta go see it again though hahaha — excited for Marvel's Captain America: Civil War","Los Angeles","Captain America: Civil War","05.08.2016",0.963420448137447
"415","Ant-Man costume, Captain America Civil War.  Awesome Movie!! 

#captainamericacivilwar… https://t.co/BVXlvNvRt7","Los Angeles","Captain America: Civil War","05.08.2016",0.99085136444929
"416","RT @zesty_movies: 35 Emotional Reactions You Had to #CaptainAmerica: #CivilWar https://t.co/iyagUxJa9W #Movies #Movie https://t.co/YdoA2Hwv…","Los Angeles","Captain America: Civil War","05.08.2016",0.280034801267614
"417","35 Emotional Reactions You Had to #CaptainAmerica: #CivilWar https://t.co/iyagUxJa9W #Movies #Movie https://t.co/YdoA2HwvIw","Los Angeles","Captain America: Civil War","05.08.2016",0.23729160266929
"418","RT @litegear: NOW PLAYING: CAPTAIN AMERICA - CIVIL WAR The latest marvel movie used #LiteRibbon, #LiteStix and #LiteMat! https://t.co/Sp7TG…","Los Angeles","Captain America: Civil War","05.08.2016",0.783021422942291
"419","RT @GOPTechWeek: Movie Review – Captain America: Civil War - In 2014’s Captain America: The Winter Soldier, directors Anthony an... https:/…","Los Angeles","Captain America: Civil War","05.08.2016",0.60052144304743
"420","Captain America:Civil War is the best Marvel movie up to date, hell maybe best superhero movie of all time
#TeamCap https://t.co/E30kiPIY5V","Los Angeles","Captain America: Civil War","05.08.2016",0.975581636330839
"421","Movie Review – Captain America: Civil War - In 2014’s Captain America: The Winter Soldier, directors Anthony an... https://t.co/TeGoqjeA3F","Los Angeles","Captain America: Civil War","05.08.2016",0.632526153166827
"422","RT @TheWrap: #CaptainAmerica CivilWar: 7 Reasons Critics Love Latest Marvel Movie https://t.co/OWOlutg2st","Los Angeles","Captain America: Civil War","05.08.2016",0.819322172931952
"423","Forbes: Prepare for 'Captain America: Civil War' with a look at each Marvel movie's opening weekend: … https://t.co/3QSvHMNmY4","Los Angeles","Captain America: Civil War","05.08.2016",0.630440262727529
"424","Captain America : Civil War was a great movie. I loved it, I give it a 10/10. <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>","Los Angeles","Captain America: Civil War","05.08.2016",0.999829722062699
"425","Captain America Civil War. 5/5 great great movie. #captainAmerica #captianamericacivilwar… https://t.co/8T3qGYYjeo","Los Angeles","Captain America: Civil War","05.08.2016",0.990733921496742
"426","RT @simplyrandom11: RT HeatVisionBlog: 'Captain America: Civil War': Bucky's Comic vs. Movie Career https://t.co/oCg9ADQKAa https://t.co/bc…","Los Angeles","Captain America: Civil War","05.08.2016",0.442481022062581
"427","CAPTAIN AMERICA CIVIL WAR - MOVIE REVIEW https://t.co/yu6uHSrslT via @YouTube","Los Angeles","Captain America: Civil War","05.08.2016",0.58846209499923
"428","RT HeatVisionBlog: 'Captain America: Civil War': Bucky's Comic vs. Movie Career https://t.co/oCg9ADQKAa https://t.co/bcrveU9dmP","Los Angeles","Captain America: Civil War","05.08.2016",0.293510192731183
"429","Captain America #CivilWar: 7 Reasons Critics Love Latest #Marvel Movie https://t.co/iygrhEtMPH https://t.co/J8Hv3hHpdQ","Los Angeles","Captain America: Civil War","05.08.2016",0.715366783373505
"430","RT HeatVisionBlog: 'Captain America: Civil War': Bucky's Comic vs. Movie Career https://t.co/wmTobOaxiA https://t.co/68MIbgbcWA","Los Angeles","Captain America: Civil War","05.08.2016",0.323385583734516
"431","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/7wqKJ1YnT7","Los Angeles","Captain America: Civil War","05.08.2016",0.411159528531682
"432","Captain America: Civil War Full Movie <U+2713><U+2713> link movie <U+279C> https://t.co/z0FFGLNI8M <U+2713><U+2713> MOVIE STREAMING... https://t.co/eeCQcasO0c","Los Angeles","Captain America: Civil War","05.08.2016",0.620742763362676
