"","tweet","city","movie","day","Sentiment_Score"
"148","I liked a @YouTube video https://t.co/a42EG0A6sF Ratchet &amp; Clank Movie Review","Denver ","Ratchet & Clank","05.04.2016",0.950236672863697
"149","think I’ll go see Viktoria on Thursday. It’s a movie.","New York City","Viktoria","05.04.2016",0.337558665191628
"150","@TheRock happy birthday rocky! Congrats for your movie success and thank you for your sacrifice in the squared circle #salute #1ofTheGOAT","Chicago","Sacrifice","05.04.2016",0.944033819880844
"151","RT @tvoti: Space Jam is a bad movie, and we should not sacrifice the very good Justin Lin upon its altar.","Los Angeles","Sacrifice","05.04.2016",0.451812661416858
"152","RT @indiewire: Re-tweet and enter to win a signed MEN &amp; CHICKEN movie poster. More info here: https://t.co/1LwYEHy6bA
#IWMenAndChickenSweep…","New York City","Men & Chicken","05.04.2016",0.855449620218666
"153","RT @sonyclassics: #TheMeddler's @LoreneScafaria tells @ELLEmagazine @lindseyweber how she got @Beyonce to donate a song for the movie: http…","New York City","The Meddler","05.04.2016",0.214406783893408
"154","#TheMeddler's @LoreneScafaria tells @ELLEmagazine @lindseyweber how she got @Beyonce to donate a song for the movie: https://t.co/th0cnR6bww","New York City","The Meddler","05.04.2016",0.182327623832728
"155","RT @FastCoCreate: Behind the year's most uplifting movie moment, from ""The Meddler"" https://t.co/YgNJ0C06R8 https://t.co/s7ZFJE0SoY","New York City","The Meddler","05.04.2016",0.918106663438754
"156","Behind the year's most uplifting movie moment, from ""The Meddler"" https://t.co/YgNJ0C06R8 https://t.co/s7ZFJE0SoY","New York City","The Meddler","05.04.2016",0.923376462071527
"157","Stoked to do this Q&amp;A tonight for THE MEDDLER. I adored this movie.  https://t.co/fxXXWTAYLn","Los Angeles","The Meddler","05.04.2016",0.953951282524692
"158","RT @RebelWilson: Just saw the movie THE MEDDLER with @SusanSarandon and Rose Byrne. Such fantastic performances! Great movie for mothers an…","Los Angeles","The Meddler","05.04.2016",0.977487698219526
"159","Green Room, a movie where Code Orange Kids goes on tour and gets in over their heads","Boston","Green Room","05.04.2016",0.0560596903052962
"160","RT @Tribeca: Catch up with @batemanjason's THE FAMILY FANG, one of #Tribeca2016's most impressive gems. https://t.co/EKnyjGUklc https://t.c…","New York City","Green Room","05.04.2016",0.809583729998418
"161","RT @Tribeca: See the greatest film from the world's best animation studio tonight at @MetrographNYC. https://t.co/EKnyjGUklc https://t.co/4…","New York City","Green Room","05.04.2016",0.779402613555133
"162","Aw, poor Green Room, down to just one showtime a day at my hometown movie theater starting this weekend. (Don't worry my mom already saw it)","New York City","Green Room","05.04.2016",0.299751983329934
"163","See the greatest film from the world's best animation studio tonight at @MetrographNYC. https://t.co/EKnyjGUklc https://t.co/4gOwPD4U7j","New York City","Green Room","05.04.2016",0.909564725131308
"164","The best action movie out right now cost just $5 million to make, and is more intense than anything by Marvel or… https://t.co/21OcaPRNHU","New York City","Green Room","05.04.2016",0.972056841472342
"165","@SunsetGunShot great song, even better movie. Green Room is an instant classic.","New York City","Green Room","05.04.2016",0.996753559064686
"166","RT @businessinsider: #GreenRoom is the best movie in theaters right now that you're not talking about https://t.co/a81jmv5SUN https://t.co/…","New York City","Green Room","05.04.2016",0.951412666012088
"167","RT @techinsider: The best action movie right now cost $5 million to make and is more intense than anything by Marvel or Disney https://t.co…","New York City","Green Room","05.04.2016",0.992834123857829
"168","The best action movie right now cost $5 million to make and is more intense than anything by Marvel or Disney https://t.co/UAVq7doThD","New York City","Green Room","05.04.2016",0.994737441555531
"169","I feel like I could've said so much more about #GreenRoom but here's what I got https://t.co/JyysPw8LRA","New York City","Green Room","05.04.2016",0.283079139632038
"170","Patrick Stewart really is terrif as Jeremy Corbyn in GREEN ROOM, the movie about the punk rock band trapped in a Labour Party office.","New York City","Green Room","05.04.2016",0.395063935807229
"171","The best action movie out right now cost just $5 million to make, and is more intense than anythi... https://t.co/A0su7vXnLU via @yahoo","Chicago","Green Room","05.04.2016",0.962612631743565
"172","RT @MovioHQ: The best action movie out right now cost just $5 million to make https://t.co/kCCfwKv4CC #moviegeeks https://t.co/9UdACFfOkJ","Los Angeles","Green Room","05.04.2016",0.941332677293827
"173","The best action movie out right now cost just $5 million to make https://t.co/kCCfwKv4CC #moviegeeks https://t.co/9UdACFfOkJ","Los Angeles","Green Room","05.04.2016",0.954172692619031
"174","@RickyCam Seen Green Room twice now. So great. Also first time I've seen a movie close with CCR followed by Bad Brains...","Los Angeles","Green Room","05.04.2016",0.712439787990025
"175","RT @BretEastonEllis: Best 2016 films so far: TALE OF TALES Garrone; GREEN ROOM Saulnier; THE INVITATION Kusama; BATMAN V SUPERMAN Snyder. h…","Los Angeles","Green Room","05.04.2016",0.579509440561707
"176","RT @beeFOWL: Be sure to eat a zanax before seeing the movie Green Room. What the fuck?!?!","Los Angeles","Green Room","05.04.2016",0.130850461040306
"177","The Green Room is a fucking awesome movie wow","Los Angeles","Green Room","05.04.2016",0.993827245538372
"178","Be sure to eat a zanax before seeing the movie Green Room. What the fuck?!?!","Los Angeles","Green Room","05.04.2016",0.508614167641341
"179","https://t.co/sEsXvusAsL via @BI_Entertain","Los Angeles","Green Room","05.04.2016",0.661375528320903
"180","RT @Uptomyknees: Green Room is not comparable to Blue Ruin.  Blue Ruin is a 9/10 masterpiece.  Green Room is a 6/10 horror movie. https://t…","Los Angeles","Green Room","05.04.2016",0.211739355110844
"181","$5M indie flick ""#TheGreenRoom"" w/ @SirPatStew appears to skunk @Marvel &amp; @Disney in providing thrills &amp; suspense... https://t.co/utiaP8jaX1","Seattle","Green Room","05.04.2016",0.477858945224881
"182","Jordan and I snuck sandwiches and mash potatoes into the movie theater to watch the green room lol","Houston","Green Room","05.04.2016",0.922341285166875
"183","The Green Room was a crazy movie omg","Houston","Green Room","05.04.2016",0.513807764888368
"184","This Week’s WAMG Podcast – GREEN ROOM, KEANU, MOTHER'S DAY, and More! - We Are Movie Geeks https://t.co/C7N3gYv51j","St. Louis ","Green Room","05.04.2016",0.958256730701036
